timelst,entropy_for_whole_project,NumEliteUser,NumPeripheralUser,RatioEliteUser,ProjectAge,NumOpenIssue,NumOpenPull,IssueAvgEvent,UserAvgEvent,entropy_for_peripheral_developer,entropy_for_whole_project_standard,NumEliteUser_standard,NumPeripheralUser_standard,RatioEliteUser_standard,projectAge_standard,NumOpenIssue_standard,NumOpenPull_standard,IssueAvgEvent_standard,UserAvgEvent_standard,entropy_for_peripheral_developer_standard
2015-11-26,108.3740110348752,15,168,0.0815217391304347,3986,116,16,3.5625,3.3529411764705883,62.086700479440985,-1.3324804328446038,-2.217321622373732,-2.2259489493859,0.6306792698646376,-1.7046681717304806,-1.184464790468834,-1.5353154022269089,-0.3258870705912877,-0.6934421730144852,-1.4375247828611433
2015-11-27,118.58492573635534,15,168,0.0815217391304347,3987,122,16,3.5625,2.85,69.16330075774765,-1.3235182089415958,-2.217321622373732,-2.2259489493859,0.6306792698646376,-1.7031254856022178,-1.1817998360940596,-1.5353154022269089,-0.3258870705912877,-1.0704000247507122,-1.4002001715697296
2015-11-28,49.609640474436816,15,172,0.0797872340425532,3988,122,16,1.8333333333333333,1.6923076923076923,22.169925001442312,-1.3840585198112527,-2.217321622373732,-2.222417278328048,0.4208907183161574,-1.7015827994739547,-1.1817998360940596,-1.5353154022269089,-1.9194988931774253,-1.938098327645122,-1.6480606433208835
2015-11-29,62.28067493749392,15,172,0.0797872340425532,3989,125,16,2.363636363636364,2.363636363636364,16.253808062006705,-1.372937023719998,-2.217321622373732,-2.222417278328048,0.4208907183161574,-1.700040113345692,-1.1804673589066723,-1.5353154022269089,-1.4307679946844143,-1.4349328967912205,-1.6792644355989206
2015-11-30,115.35824643629124,15,173,0.0793650793650793,3990,127,16,2.35,2.473684210526316,45.8296962978176,-1.3263502982495383,-2.217321622373732,-2.221534360563584,0.3698310708493212,-1.6984974272174291,-1.1795790407817477,-1.5353154022269089,-1.4433353606456636,-1.3524512828519026,-1.523270245085721
2015-12-01,227.24030293285333,15,177,0.077720207253886,3991,127,16,3.0,3.4,87.75783697754112,-1.2281502769619426,-2.217321622373732,-2.2180026895057314,0.1708836361599226,-1.696954741089166,-1.1795790407817477,-1.5353154022269089,-0.8442909164928024,-0.6581712629105109,-1.3021256994711057
2015-12-02,311.88169819924474,15,185,0.0746268656716417,3992,136,16,3.696969696969697,3.870967741935484,134.3704906001,-1.1538596616725567,-2.217321622373732,-2.210939347390026,-0.2032563156440401,-1.6954120549609033,-1.1755816092195857,-1.5353154022269089,-0.2019588784734173,-0.3051777190473471,-1.0562732972863065
2015-12-03,233.310749451834,17,185,0.083743842364532,3993,138,16,3.4827586206896552,3.2580645161290325,101.51041913814208,-1.222822184182316,-2.195462707166867,-2.210939347390026,0.8994428625052568,-1.6938693688326405,-1.1746932910946608,-1.5353154022269089,-0.3993772709681307,-0.7645528788692723,-1.2295894867121044
2015-12-04,109.07329781366414,18,187,0.087378640776699,3994,137,16,2.2916666666666665,2.076923076923077,56.38506628485602,-1.3318666617117385,-2.1845332495634344,-2.2091735118611,1.3390720682002275,-1.6923266827043777,-1.1751374501571232,-1.5353154022269089,-1.497095759479895,-1.6498264662184077,-1.4675973136908258
2015-12-05,152.89643187306623,18,189,0.0865384615384615,3995,143,16,3.8333333333333335,3.0,69.76751642017885,-1.2934026503029503,-2.1845332495634344,-2.2074076763321733,1.2374523112664306,-1.690783996576115,-1.1724724957823487,-1.5353154022269089,-0.0762852188609286,-0.9579739987942936,-1.3970133143431651
2015-12-06,76.76815597050832,19,190,0.0904761904761904,3996,140,16,2.2777777777777777,2.3529411764705883,26.83909155174498,-1.36022121396109,-2.173603791960001,-2.20652475856771,1.7137209921762435,-1.689241310447852,-1.173804972969736,-1.5353154022269089,-1.5098958544404262,-1.4429490127239424,-1.623433729309765
2015-12-07,761.6321048879267,19,193,0.0892018779342723,3997,144,16,3.271428571428572,7.566666666666666,105.95067642831664,-0.7591091458712088,-2.173603791960001,-2.2038760052743207,1.5595927718228624,-1.6876986243195888,-1.1720283367198865,-1.5353154022269089,-0.5941404892641347,2.46477390254556,-1.2061699249350064
2015-12-08,425.13451067941145,20,196,0.0921658986175115,3998,150,18,4.095238095238095,4.777777777777778,131.70822006206078,-1.054456513887423,-2.162674334356569,-2.201227251980931,1.918091348875736,-1.686155938191326,-1.1693633823451115,-1.534969037608327,0.1650880003948025,0.3744826051336299,-1.070315098303316
2015-12-09,303.05348529653395,20,204,0.0888888888888888,3999,153,18,3.484848484848485,3.3529411764705883,82.37388135059362,-1.1616082741143046,-2.162674334356569,-2.194163909865225,1.5217367177009664,-1.6846132520630632,-1.1680309051577245,-1.534969037608327,-0.3974512378706213,-0.6934421730144852,-1.330522675855664
2015-12-10,432.34362393477386,20,209,0.0869565217391304,4000,159,19,6.064516129032258,5.081081081081081,145.33010183992346,-1.0481290017079965,-2.162674334356569,-2.18974932104291,1.288016731383248,-1.6830705659348002,-1.16536595078295,-1.534795855299036,1.979988100605055,0.6018105054659276,-0.9984682477789318
2015-12-11,294.9904158506654,20,218,0.0836820083682008,4001,163,19,3.7666666666666666,4.148148148148148,108.42558337097576,-1.1686853123456495,-2.162674334356569,-2.181803061162741,0.8919640349034195,-1.6815278798065374,-1.1635893145331002,-1.534795855299036,-0.1377256746714787,-0.0974291087575097,-1.1931163489261498
2015-12-12,111.557977376511,20,221,0.0826446280991735,4002,172,19,2.764705882352941,2.473684210526316,42.80465698559717,-1.3296858331356036,-2.162674334356569,-2.179154307869352,0.7664927949717908,-1.6799851936782746,-1.1595918829709384,-1.534795855299036,-1.061139584059449,-1.3524512828519026,-1.539225423000177
2015-12-13,174.4323843887627,20,225,0.08130081300813,4003,176,20,2.4375,3.0,64.85963339937717,-1.2745003252857563,-2.162674334356569,-2.175622636811499,0.6039582348435558,-1.6784425075500116,-1.1578152467210887,-1.534622672989745,-1.362694762394317,-0.9579739987942936,-1.4228993074487395
2015-12-14,298.238494897843,20,230,0.0796812749003984,4004,177,20,3.138888888888889,3.733333333333333,108.92791047192044,-1.1658344402615597,-2.162674334356569,-2.171208047989184,0.4080749502268731,-1.6768998214217488,-1.1573710876586265,-1.534622672989745,-0.7162899668874901,-0.4083356496740254,-1.190466889716001
2015-12-15,359.71004625309973,21,230,0.0833333333333333,4005,184,20,3.0625,4.0,110.29961009455003,-1.1118802331197446,-2.151744876753136,-2.171208047989184,0.8497917570375118,-1.675357135293486,-1.154261974221389,-1.534622672989745,-0.7866904891704118,-0.2084671590848365,-1.1832320377800822
2015-12-16,276.42308977529694,22,229,0.0873015873015873,4006,183,22,2.3191489361702127,4.115384615384615,72.24120698219451,-1.1849820436799623,-2.140815419149704,-2.1720909657536462,1.3297524432257022,-1.673814449165223,-1.1547061332838515,-1.534276308371163,-1.4717679120048013,-0.1219856006568225,-1.3839661539764128
2015-12-17,140.5962837788271,22,230,0.0869565217391304,4007,180,22,2.84,2.107142857142857,67.70378549062221,-1.304198615648224,-2.140815419149704,-2.171208047989184,1.288016731383248,-1.67227176303696,-1.156038610471239,-1.534276308371163,-0.9917480104381222,-1.627176534249166,-1.4078981957447472
2015-12-18,311.43211527826463,22,232,0.0862745098039215,4008,182,22,3.5428571428571427,3.264705882352941,118.42776425916114,-1.1542542651844443,-2.140815419149704,-2.1694422124602566,1.2055273244475753,-1.670729076908697,-1.1551502923463142,-1.534276308371163,-0.3439900620354677,-0.7595751294594374,-1.1403611417594597
2015-12-19,218.63143330689127,23,236,0.0884615384615384,4009,194,23,3.2758620689655173,3.56,68.70196585960913,-1.2357063695741444,-2.129885961546271,-2.165910541402404,1.4700486438037803,-1.6691863907804343,-1.149820383596765,-1.534103126061872,-0.5900545476215614,-0.5382501685569976,-1.402633422717314
2015-12-20,299.62725593948323,23,239,0.0874524714828897,4010,194,26,4.52,4.043478260869565,103.93274581363822,-1.1646155105410765,-2.129885961546271,-2.163261788109015,1.3480018989742997,-1.6676437046521717,-1.149820383596765,-1.5335835791339991,0.5565514759877346,-0.1758799051844252,-1.2168132385098602
2015-12-21,360.6717398507839,24,242,0.0898876404494382,4011,200,33,3.641025641025641,4.166666666666667,93.98778806635484,-1.1110361448474877,-2.1189565039428384,-2.160613034815625,1.6425358117528357,-1.666101018523909,-1.1471554292219903,-1.5323713029689623,-0.2535173029298228,-0.0835493524665935,-1.2692666296339534
2015-12-22,96.50623742667658,27,244,0.0992647058823529,4012,200,37,2.210526315789474,1.85,42.64525411208527,-1.3428968986967245,-2.08616813113254,-2.158847199286699,2.776692747175379,-1.6645583323956457,-1.1471554292219903,-1.5316785737317982,-1.571875261617735,-1.8199068644601688,-1.540066172803554
2015-12-23,541.3824293157584,27,245,0.0989010989010989,4013,204,37,3.344262295081968,5.741935483870968,110.05545312853718,-0.9524245309029238,-2.08616813113254,-2.1579642815222355,2.732714449006557,-1.6630156462673829,-1.1453787929721408,-1.5316785737317982,-0.5270164315694704,1.0971254004090567,-1.1845198120632303
